Store ID,Street Address,City,State/Province,Postcode,Latitude,Longitude
2961,438 S. Gaffey Ave,San Pedro,CA,907312436,33.74,-118.29
2962,1221 S. GAFFEY Street,San Pedro,CA,90731,33.74,-118.29
2963,1440 W 25th St,San Pedro,CA,907324418,33.72,-118.31
2964,700 B Street,San Rafael,CA,949013808,37.97,-122.53
2965,260 Northgate One,San Rafael,CA,949033416,38.01,-122.55
2966,1100 Fourth Street,San Rafael,CA,949013007,37.97,-122.53
2967,"125 Shoreline Pkwy, Grand Landing",San Rafael,CA,94901,37.95,-122.49
2968,"777 Grand Avenue, Unit #103",San Rafael,CA,94901,37.97,-122.52
2969,647 Irwin St,San Rafael,CA,949015018,37.97,-122.52
2970,950 Las Gallinas,San Rafael,CA,94903,38.01,-122.55
2971,"6001 Bollinger Canyon Rd, Magnolia Square Shopping Center",San Ramon,CA,94583,37.76,-121.96
2972,"2005 Crow Canyon Place, #146",San Ramon,CA,945831337,37.78,-121.97
2973,"2505 San Ramon Valley Road, The Marketplace",San Ramon,CA,945831603,37.77,-121.98
2974,500 The Marketplace,San Ramon,CA,945834747,37.76,-121.95
2975,"11060 Bollinger Canyon Rd, Country Club Village S.C.",San Ramon,CA,945824959,37.77,-121.92
2976,"9150 A Alcosta Blvd, Crow Canyon Place",San Ramon,CA,945833854,37.73,-121.93
2977,3110 Crow Canyon Place,San Ramon,CA,945831376,37.78,-121.97
2978,2610 Bishop Dr,San Ramon,CA,945832338,37.76,-121.96
2979,"2435 San Ramon Valley Blvd, Suite 7, International Gateway of the Americas",San Ramon,CA,94583,37.77,-121.98
2980,"4201 Camino de la Plaza, #102",San Ysidro,CA,921733047,32.54,-117.04
2981,"2160 California Avenue, Ste A",Sand City,CA,939553194,36.62,-121.84
2982,2040 California Ave,Sand City,CA,939553150,36.62,-121.84
2983,"16773 Bernardo Center Drive, C",SanDiego,CA,92128,33.02,-117.07
2984,512 Academy Ave,Sanger,CA,936572431,36.71,-119.56
2985,301 W. 4th Street,Santa Ana,CA,927014502,33.75,-117.87
2986,2302 E. 17th Street,Santa Ana,CA,927058609,33.76,-117.83
2987,18601 Airport Wy,Santa Ana,CA,92707,33.68,-117.86
2988,18601 Airport Way,Santa Ana,CA,927075200,33.68,-117.86
2989,3650 Bristol St,Santa Ana,CA,927047302,33.7,-117.89
2990,1500 Auto Mall Dr,Santa Ana,CA,92705,33.73,-117.84
2991,"1702 N. Bristol Street, A",Santa Ana,CA,927063327,33.76,-117.89
2992,3300 S Bristol St,Santa Ana,CA,927047246,33.7,-117.89
2993,"1248 East 17th Street, Bristol Plaza",Santa Ana,CA,927012621,33.76,-117.85
2994,3345 S. Bristol Street,Santa Ana,CA,927047245,33.7,-117.88
2995,2800 N. Main Street,Santa Ana,CA,927056607,33.78,-117.87
2996,"1441 W 17th St, Floral Park Promenade",Santa Ana,CA,927063301,33.76,-117.89
2997,"2701 N. Bristol Street, #A, MacArthur & Hutton Centre",Santa Ana,CA,927061447,33.77,-117.88
2998,"2 Hutton Centre Drive, #100",Santa Ana,CA,927075704,33.7,-117.87
2999,721 S. Harbor Blvd.,Santa Ana,CA,927042336,33.74,-117.92
3000,"18601 Airport Way, #135",Santa Ana,CA,927075200,33.68,-117.86
3001,"18601 Airport Way, #135, Bristol Warner Village",Santa Ana,CA,927075200,33.68,-117.86
3002,2303 S. Bristol Street,Santa Ana,CA,927045755,33.72,-117.88
3003,1330 E 17th St,Santa Ana,CA,92705,33.76,-117.85
3004,"1046 - A Coast Village Road, Paseo Nuevo Shops",Santa Barbara,CA,931082732,34.42,-119.65
3005,"651 Paseo Nuevo, #607",SANTA BARBARA,CA,93101,34.42,-119.7
3006,539 State Street,Santa Barbara,CA,931011601,34.42,-119.7
3007,100 W Carrillo St,Santa Barbara,CA,93101,34.42,-119.7
3008,800 State Street,Santa Barbara,CA,931013207,34.42,-119.7
3009,"208 West Carrillo Street, La Cumbre Plaza",Santa Barbara,CA,931013709,34.42,-119.7
3010,"3815 State Street, Space #G-141",Santa Barbara,CA,931053156,34.44,-119.75
3011,3957 State Street,Santa Barbara,CA,931053113,34.44,-119.75
3012,"1235 State Street, Mesa Center",Santa Barbara,CA,931012607,34.42,-119.71
3013,1990 Cliff Drive,Santa Barbara,CA,931091504,34.4,-119.72
3014,"3605 El Camino Real, Homestead Shopping Center",Santa Clara,CA,950512605,37.35,-122
3015,3551 Homestead Road,Santa Clara,CA,950515161,37.34,-121.99
3016,71 Washington Ave,Santa Clara,CA,950506138,37.34,-121.94
3017,2605 The Alameda,Santa Clara,CA,950506003,37.35,-121.94
3018,3970 Rivermark Plaza,Santa Clara,CA,950544155,37.39,-121.95
3019,495 El Camino Real,Santa Clara,CA,950504396,37.35,-121.94
3020,"2004 El Camino Real, Valley Fair Mall",Santa Clara,CA,95050,37.35,-121.96
3021,"2855 Stevens Creek Boulevard, 1329, Westfield Valley Fair",Santa Clara,CA,950506709,37.33,-121.94
3022,"2855 STEVENS CREEK BLVD, #1037",Santa Clara,CA,95050,37.33,-121.95
3023,3700 Thomas Road,Santa Clara,CA,950542063,37.39,-121.96
3024,"2760 Homestead Road, Pruneridge Shopping Center",Santa Clara,CA,950515353,37.34,-121.97
3025,200 Saratoga Ave,Santa Clara,CA,950506629,37.33,-121.97
3026,"3113 Mission College, Bldg 5",Santa Clara,CA,950541832,37.39,-121.98
3027,2221 The Alameda,Santa Clara,CA,95050,37.34,-121.93
3028,2370 El Camino Real,Santa Clara,CA,950504070,37.35,-121.97
3029,"23790 Newhall Ave, Valencia Town Center",Santa Clarita,CA,913213125,34.37,-118.52
3030,"24201 Valencia Blvd., #1101",Santa Clarita,CA,913550829,34.42,-118.56
3031,"25912 McBean Parkway, Seco Plaza I",Santa Clarita,CA,913552006,34.4,-118.55
3032,"27984 Seco Canyon Road, #301",Santa Clarita,CA,913503856,34.46,-118.53
3033,16550 W Soledad Canyon Rd,Santa Clarita,CA,913873215,34.43,-118.43
3034,"16548 Soledad Canyon Road, Valencia Crossroads",Santa Clarita,CA,91387,34.43,-118.43
3035,"24286 Valencia Blvd., Bouquet Shopping Center",Santa Clarita,CA,913555391,34.41,-118.56
3036,"26441 Bouquet Canyon Road, A4",Santa Clarita,CA,913502396,34.43,-118.54
3037,"26585 Golden Valley Road, Orchard Village Plaza",Santa Clarita,CA,91350,34.42,-118.5
3038,"24802-A Orchard Village Road, Highridge Center",Santa Clarita,CA,913553091,34.38,-118.54
3039,28160 Newhall Ranch Rd.,Santa Clarita,CA,913550990,34.44,-118.57
3040,"19105 Golden Valley Rd, Westridge Village Center",Santa Clarita,CA,913871428,34.45,-118.42
3041,"26802 The Old Road, Riverview",Santa Clarita,CA,913810661,34.41,-118.58
3042,26925 Sierra Highway,Santa Clarita,CA,913212283,34.41,-118.47
3043,21620 E. Cliff Drive,Santa Cruz,CA,95062,36.96,-121.99
3044,1335 Pacific Avenue,Santa Cruz,CA,95060,36.97,-122.03
3045,2203 Mission St,Santa Cruz,CA,950605221,36.96,-122.05
3046,7930 Norwalk Blvd,Santa Fe Springs,CA,90606,33.97,-118.07
3047,"15905 Valley View Avenue, Santa Fe Springs Mall",Santa Fe Springs,CA,906705817,33.89,-118.03
3048,"13352 E. Telegraph Road, Golden Springs Center",Santa Fe Springs,CA,906704016,33.94,-118.05
3049,13248 Imperial Highway,Santa Fe Springs,CA,906704818,33.92,-118.05
3050,11570 East Telegraph Rd,Santa Fe Springs,CA,90670,33.95,-118.09
3051,2320 S Broadway,Santa Maria,CA,934547816,34.92,-120.43
3052,"1419 S. Broadway Street, A",Santa Maria,CA,934546920,34.94,-120.44
3053,1737 N. Broadway,Santa Maria,CA,93454,34.97,-120.44
3054,"2430 S. Broadway, Suite A",Santa Maria,CA,93454,34.92,-120.44
3055,223 E Betteravia Rd,Santa Maria,CA,93454,34.92,-120.43
3056,"530 E. Betteravia Road, Suite C",Santa Maria,CA,934548805,34.92,-120.43
3057,1201 E. Main Street,Santa Maria,CA,934544709,34.95,-120.42
3058,2901 Ocean Park Blvd.,Santa Monica,CA,904052919,34.02,-118.45
3059,"1447 Lincoln Blvd., 104",Santa Monica,CA,90401,34.02,-118.49
3060,3020 Lincoln Blvd,Santa Monica,CA,904055735,34,-118.47
3061,1030 Wilshire Blvd.,Santa Monica,CA,90403,34.02,-118.49
3062,701 Montana Avenue,Santa Monica,CA,904031403,34.03,-118.5
3063,2525 Wilshire Blvd.,Santa Monica,CA,904034615,34.04,-118.48
3064,1311 Wilshire Blvd,Santa Monica,CA,904035410,34.03,-118.49
3065,710 Broadway,Santa Monica,CA,904012608,34.02,-118.49
3066,"1426 Montana Avenue, #4, Restaurants at the Arboretum Villas",Santa Monica,CA,904031763,34.03,-118.49
3067,"2200 Colorado Blvd., 101",Santa Monica,CA,904043571,34.03,-118.47
3068,2461-A Santa Monica Blvd,Santa Monica,CA,904042065,34.03,-118.48
3069,"820 Montana Avenue, Third Street Promenade",Santa Monica,CA,904031503,34.03,-118.5
3070,1356 Third Street Promenade,Santa Monica,CA,904011310,34.02,-118.5
3071,395 Santa Monica Place,Santa Monica,CA,90401,34.01,-118.49
3072,2727 Pico Blvd.,Santa Monica,CA,90405,34.02,-118.46
3073,3105 Wilshire Blvd,Santa Monica,CA,90403,34.04,-118.47
3074,1900 Lincoln Blvd,Santa Monica,CA,904051315,34.01,-118.48
3075,"1705 Ocean Ave., Unit C",Santa Monica,CA,90401,34.01,-118.49
3076,2671 Main Street,Santa Monica,CA,904054001,34,-118.48
3077,1644 Cloverfield Blvd,Santa Monica,CA,90404,34.03,-118.47
3078,308 Wilshire Blvd.,Santa Monica,CA,904011312,34.02,-118.5
3079,310 South Palm Street,Santa Paula,CA,93060,34.35,-119.07
3080,576 W Main St,Santa Paula,CA,930603209,34.34,-119.08
3081,1980 Santa Rosa Ave,Santa Rosa,CA,954077621,38.42,-122.71
3082,860 Hopper Avenue,Santa Rosa,CA,954031611,38.48,-122.74
3083,3215 COFFEY LANE,SANTA ROSA,CA,95403,38.47,-122.75
3084,"4575 Sonoma Hwy, Bldg A, Raley's Fulton Marketplace",Santa Rosa,CA,954094135,38.46,-122.67
3085,"2547 Guerneville Rd, 501, Farmers Lane Center",Santa Rosa,CA,954014048,38.45,-122.77
3086,1511 Farmer's Lane,Santa Rosa,CA,954057525,38.43,-122.69
3087,269 Aviation Blvd.,Santa Rosa,CA,954039017,38.51,-122.78
3088,100 Calistoga Rd,Santa Rosa,CA,954093702,38.47,-122.65
3089,2210 Mendocino Ave,Santa Rosa,CA,954033113,38.46,-122.72
3090,"358 Coddingtown Center, Bennet Valley Shopping Center",Santa Rosa,CA,95401,38.46,-122.73
3091,"2755 Yulupa Avenue, Mendocino Marketplace",Santa Rosa,CA,954058584,38.43,-122.67
3092,"2240 Mendocino Avenue, C7, Santa Rosa Plaza",Santa Rosa,CA,954033163,38.46,-122.72
3093,"1071 Santa Rosa Plaza, #1021A",Santa Rosa,CA,95401,38.44,-122.72
3094,1799 Marlow Road,Santa Rosa,CA,954014474,38.45,-122.75
3095,200 D Street,Santa Rosa,CA,954044749,38.44,-122.71
3096,950 Coddingtown Ctr,Santa Rosa,CA,95401,38.44,-122.76
3097,"2751 Fourth St, Bellevue Commons",Santa Rosa,CA,954054726,38.45,-122.69
3098,2780 Stony Point Road,Santa Rosa,CA,954075055,38.41,-122.74
3099,"2688 Santa Rosa Ave, 707-546",Santa Rosa,CA,954077625,38.41,-122.71
3100,"760 Stony Point Road, 101, Santa Rosa Marketplace",Santa Rosa,CA,954076864,38.43,-122.74
3101,2200 Santa Rosa Avenue,Santa Rosa,CA,954077623,38.42,-122.71
3102,"1071 Santa Rosa Plaza, 1015, Santee Trolley",Santa Rosa,CA,954016397,38.44,-122.72
3103,"9868 Mission Gorge Road, B",Santee,CA,920713834,32.84,-116.98
3104,"9325 Mission Gorge Road, #101",Santee,CA,920713881,32.84,-116.99
3105,8870 North Magnolia Avenue,Santee,CA,92071,32.84,-116.97
3106,"9802 N. Magnolia Avenue, Suite 5",Santee,CA,920711904,32.86,-116.97
3107,9643 Mission Gorge Rd,Santee,CA,920713807,32.84,-116.99
3108,"14410 Big Basin Way, Unit D",Saratoga,CA,950706036,37.26,-122.03
3109,18764 Cox Avenue,Saratoga,CA,950704109,37.28,-122
3110,12960 Saratoga-Sunnyvale Rd,Saratoga,CA,950704250,37.28,-122.03
3111,12876 Saratoga-Sunnyvale,Saratoga,CA,950704221,37.28,-122.03
3112,26518 Boquet Canyon Road,Saugus,CA,91350,34.43,-118.54
3113,27631 W Bouquet Canyon Rd,Saugus,CA,913501793,34.44,-118.51
3114,27667 Bouquet Canyon Road,Saugus,CA,913501793,34.44,-118.51
3115,"14-16 Princess Street, Marin Gateway Retail Center",Sausalito,CA,949652210,37.86,-122.48
3116,"190 Donahue St, A, Graham Plaza",Sausalito,CA,949651250,37.87,-122.51
3117,"219 Mt Herman Rd, Ste B",Scotts Valley,CA,950664021,37.04,-122.03
3118,"5600 Scotts Valley Drive, A & B",Scotts Valley,CA,950663466,37.06,-122.01
3119,253 Mount Hermon Rd,Scotts Valley,CA,950664037,37.05,-122.03
3120,"12300 Seal Beach, Old Ranch Town Center",Seal Beach,CA,90740,33.78,-118.07
3121,"12430 Seal Beach Blvd, #G, Pacific Getaway Plaza",Seal Beach,CA,907402791,33.78,-118.07
3122,"2311 Seal Beach Blvd, Suite 101",Seal Beach,CA,907405635,33.76,-118.08
3123,1101 Pacific Coast Highway,Seal Beach,CA,907406245,33.74,-118.1
3124,12470 Seal Beach Blvd,SEAL BEACH,CA,90740,33.78,-118.07
3125,100 Campus Center Bldg 14,Seaside,CA,939558000,36.65,-121.79
3126,1504 Canyon Del Rey,Seaside,CA,939554222,36.61,-121.86
3127,962 Gravenstein Hwy S,Sebastopol,CA,954724544,38.39,-122.82
3128,406 N. Main St.,Sebastopol,CA,954723405,38.4,-122.83
3129,"3120 Floral Ave, Suite #100",Selma,CA,93662,36.58,-119.63
3130,"13535 Ventura Blvd., Sherman Oaks Galleria",Sherman Oaks,CA,914233876,34.15,-118.43
3131,"15301 Ventura Blvd, Ste P11, Fashion Square Mall",Sherman Oaks,CA,914035891,34.16,-118.47
3132,14006 Riverside Drive #24C,Sherman Oaks,CA,914231945,34.16,-118.44
3133,"14049 Ventura Blvd, Riverside Knolls Shopping Center",Sherman Oaks,CA,91403,34.15,-118.44
3134,"13351 Riverside Dr, Suite ""A""",Sherman Oaks,CA,914232542,34.16,-118.42
3135,"14622 Ventura Blvd., Suite 116",Sherman Oaks,CA,914033662,34.15,-118.45
3136,"15030 Ventura Blvd., 1-A",Sherman Oaks,CA,914035470,34.15,-118.46
3137,1 Kersting Court,Sierra Madre,CA,910241929,34.16,-118.05
3138,"999 Spring Street, Town Center West Shopping Center",Signal Hill,CA,90755,33.81,-118.18
3139,"1788 E. Willow Street, A",Signal Hill,CA,907551937,33.8,-118.17
3140,2991 Cochran Street,Simi Valley,CA,93065,34.28,-118.74
3141,"5805 E Los Angeles Ave, Mountaingate Plaza",Simi Valley,CA,930634256,34.27,-118.68
3142,"1197 E. Los Angeles Avenue, A",Simi Valley,CA,930652868,34.27,-118.78
3143,2938 Tapo Canyon Road,Simi Valley,CA,930632171,34.29,-118.72
3144,1268 Madera Road,Simi Valley,CA,930654002,34.26,-118.79
3145,"575 Country Club Drive, A",Simi Valley,CA,930650639,34.25,-118.81
3146,51 East Tierra Rejada Rd,Simi Valley,CA,930652902,34.27,-118.8
3147,1581 Simi Town Center Way,Simi Valley,CA,93065,34.28,-118.77
3148,1855 E. Cochran St.,Simi Valley,CA,930652263,34.28,-118.76
3149,"2679 Tapo Canyon Rd, Lomas Santa Fe Towne Centre East",Simi Valley,CA,930636834,34.28,-118.72
3150,"937 Lomas Santa Fe Drive, D",Solana Beach,CA,920751502,33,-117.25
3151,"691 Lomas Santa Fe, Ste A, Soledad Mission Shopping Center",Solana Beach,CA,920751430,33,-117.26
3152,3070 H DeLaRosa Sr. Street,Soledad,CA,939603384,36.42,-121.32
3153,477 W Napa,Sonoma,CA,954766551,38.29,-122.47
3154,19239 Sonoma Highway,Sonoma,CA,95476,38.3,-122.48
3155,1291 Sanguinettie Rd,Sonora,CA,953706215,37.97,-120.37
3156,"13761 Mono Way, A, Sonora Crossroads",Sonora,CA,953702815,37.97,-120.34
3157,133 Old Wards Ferry Road,Sonora,CA,953707822,37.97,-120.37
3158,2720 41st Ave,Soquel,CA,950732111,36.99,-121.96
3159,"2740 41st Street, 100",Soquel,CA,950732115,36.99,-121.96
3160,11800 De Palma Road,SOUTH CORONA,CA,928838498,33.75,-117.45
3161,"11331 Thienes Avenue, Suite A",South El Monte,CA,91733,34.04,-118.03
3162,"5700 Firestone Blvd, Town Center at Lake Tahoe",South Gate,CA,902803704,33.95,-118.17
3163,"4000 S LAKE TAHOE BLVD, 24",South Lake Tahoe,CA,961507071,38.95,-119.94
3164,1001 Heavenly Village Way,South Lake Tahoe,CA,96150,38.96,-119.94
3165,1064 Emerald Bay Road,South Lake Tahoe,CA,961506200,38.91,-120
3166,1020 Johnson Dr.,South Lake Tahoe,CA,961508214,38.95,-119.97
3167,454 North Fair Oaks Ave,South Pasadena,CA,910301817,34.12,-118.15
3168,1213 Fair Oaks Ave,South Pasadena,CA,910303805,34.11,-118.15
3169,"1318 Huntington Drive, Transit Village",South Pasadena,CA,910304579,34.1,-118.15
3170,"100 McLellan Dr, 1075",South San Francisco,CA,940807529,37.66,-122.45
3171,329 Grand Avenue,South San Francisco,CA,940803606,37.66,-122.41
3172,2255 Gellert Blvd,South San Francisco,CA,94080,37.65,-122.45
3173,176 Gateway Blvd.,South San Francisco,CA,940807049,37.65,-122.4
3174,8924 Long Beach Blvd.,Southgate,CA,902802808,33.96,-118.22
3175,"8620 Garfield Ave, Ste 102",Southgate,CA,902803700,33.95,-118.16
3176,"8626 Jamacha Blvd., #100",Spring Valley,CA,919774033,32.71,-117.01
3177,9809 Campo Road,Spring Valley,CA,919771415,32.75,-116.98
3178,"459 Lagunita Drive, Beach/Chapman Center",Stanford,CA,943058213,37.42,-122.17
3179,11931 Beach Blvd.,Stanton,CA,906803613,33.79,-117.99
3180,"25900 The Old Road, Sherwood Mall",Stevenson Ranch,CA,913811712,34.39,-118.57
3181,"5350 Pacific Avenue, Suite #J4",Stockton,CA,95207,38,-121.32
3182,6445 N Pacific Ave,Stockton,CA,952073715,38.01,-121.32
3183,5010 West Lane,Stockton,CA,952103568,38,-121.29
3184,"2535 Pacific Avenue, Eastland Plaza Shopping Center",Stockton,CA,952044437,37.97,-121.3
3185,"1705 E. Fremont St., A",Stockton,CA,95205,37.96,-121.27
3186,"4895 S. State Hwy 99, East Frontage Road",Stockton,CA,95215,37.91,-121.22
3187,4426 East Waterloo Road,Stockton,CA,95215,37.99,-121.24
3188,121 Lincoln Center,Stockton,CA,952072613,38.01,-121.32
3189,1440 East Hammer Lane,Stockton,CA,952103025,38.02,-121.3
3190,2808 Country Club Dr,Stockton,CA,952043957,37.96,-121.34
3191,10424 Trinity Pkwy,Stockton,CA,952197225,38.05,-121.37
3192,"2866 W. March Lane, Stockton Cineplex",Stockton,CA,952198213,37.98,-121.35
3193,"222 North El Dorado Street, 1",Stockton,CA,952022339,37.95,-121.29
3194,7810 Thornton Road,Stockton,CA,95207,38.02,-121.32
3195,"4707 Pacific Ave, Morada Ranch",Stockton,CA,95207,37.99,-121.31
3196,4103 E. Morada Lane,Stockton,CA,952121628,38.04,-121.26
3197,10602 Trinity Parkway,Stockton,CA,952197228,38.05,-121.37
3198,3011 West Benjamin Holt,Stockton,CA,95219,38.01,-121.35
3199,12824 Ventura Blvd.,Studio City,CA,916042367,34.14,-118.41
3200,"4033 Laurel Canyon Blvd, Studio Plaza",Studio City,CA,916042016,34.14,-118.4
3201,10965 Ventura Blvd,Studio City,CA,916043341,34.14,-118.37
3202,"12170 Ventura Blvd, Sunset Center",Studio City,CA,916042514,34.14,-118.4
3203,"193 Sunset Ave, Suite A",Suisun City,CA,945852063,38.25,-122.02
3204,"8241 Foothill Blvd., Cherry Orchard Center",Sunland,CA,91040,34.26,-118.31
3205,332 W. El Camino Real,Sunnyvale,CA,940871306,37.37,-122.04
3206,298 W McKinley Ave,Sunnyvale,CA,940866193,37.37,-122.03
3207,460 N Mathilda Avenue,Sunnyvale,CA,940854221,37.39,-122.03
3208,762 Sunnyvale Saratoga Rd,Sunnyvale,CA,940871462,37.36,-122.03
3209,795 East El Camino Real,Sunnyvale,CA,940872919,37.36,-122.02
3210,785 E. El Camino Real,Sunnyvale,CA,940872919,37.36,-122.02
3211,1291 South Mary,Sunnyvale,CA,940872203,37.35,-122.05
3212,"201 S. Mary Avenue, Unit #1",Sunnyvale,CA,94086,37.38,-122.05
3213,639 Bernardo Ave,Sunnyvale,CA,940871020,37.37,-122.06
3214,1003 E. El Camino Real,Sunnyvale,CA,940873748,37.35,-122.01
3215,231 West Washington,Sunnyvale,CA,94086,37.38,-122.03
3216,2970 Main St,Susanville,CA,961304730,40.41,-120.64
3217,2980 Main Street,Susanville,CA,961304730,40.41,-120.63
3218,13686 Foothill Blvd,Sylmar,CA,91342,34.31,-118.43
3219,"1044 W Kern St, The Village Walk",Taft,CA,932682739,35.15,-119.47
3220,"18700 Ventura Blvd., #120",Tarzana,CA,913563303,34.17,-118.54
3221,19439 Ventura Blvd,Tarzana,CA,913563030,34.17,-118.56
3222,18439 Ventura Blvd,Tarzana,CA,913564201,34.17,-118.53
3223,775 Tucker Rd,Tehachapi,CA,93561,35.13,-118.47
3224,"300 S. Tucker Road, #A, Creekside Plaza",Tehachapi,CA,935612562,35.13,-118.47
3225,"30571 Highway 79 S, A",Temecula,CA,925924821,33.48,-117.13
3226,"39848 Winchester Road, #A",Temecula,CA,925918318,33.54,-117.14
3227,"40820 Winchester Road, 2470",Temecula,CA,925915525,33.53,-117.15
3228,"29588 Rancho California Road, Promenade",Temecula,CA,925915282,33.51,-117.15
3229,"40756 Winchester Rd., #260, Meadows Village",Temecula,CA,92591,33.53,-117.16
3230,"31867 Rancho California Rd., 100",Temecula,CA,925915121,33.51,-117.1
3231,31960 Hwy 79,Temecula,CA,92592,33.48,-117.1
3232,30530 Rancho California Rd,Temecula,CA,92590,33.51,-117.13
3233,41195 Winchester Road,Temecula,CA,92591,33.52,-117.16
3234,33145 Temecula Parkway,Temecula,CA,92592,33.48,-117.08
3235,28459 Old Town Front Street,Temecula,CA,925901892,33.5,-117.15
3236,"32240 Highway 79 South, 109",Temecula,CA,92592,33.48,-117.09
3237,"27375 Jefferson Ave, Temple City Square",Temecula,CA,92590,33.52,-117.16
3238,5705 Rosemead Blvd,Temple City,CA,917801830,34.1,-118.07
3239,688 Lindero Canyon,Thousand Oaks,CA,913775477,34.18,-118.79
3240,"605 E. Janss Road, B",Thousand Oaks,CA,913605175,34.2,-118.87
3241,1790 N Moorpark Rd,Thousand Oaks,CA,913605133,34.2,-118.87
3242,2048 Avenida De Los Arboles,Thousand Oaks,CA,913621356,34.21,-118.84
3243,1195 East Thousand Oaks Blvd.,Thousand Oaks,CA,91362,34.18,-118.86
3244,2705 Teller Rd,Thousand Oaks,CA,913201190,34.19,-118.93
3245,"350 West Hillcrest Drive, CL121",Thousand Oaks,CA,91360,34.18,-118.89
3246,"60 W Olsen Rd, The Oaks",Thousand Oaks,CA,91360,34.23,-118.87
3247,224 W. HILLCREST DRIVE,THOUSAND OAKS,CA,91360,34.18,-118.89
3248,"111 S. Westlake Blvd., #B-4",Thousand Oaks,CA,913623807,34.16,-118.82
3249,"2072 E Avenida De Los Arboles, Suite C",Thousand Oaks,CA,913626145,34.21,-118.84
3250,540 North Ventu Park Rd,Thousand Oaks,CA,91320,34.19,-118.91
3251,"975 Broadbeck Dr., Newbury Park Gateway",Thousand Oaks,CA,91320,34.19,-118.94
3252,"1940 Newbury Road, 500",Thousand Oaks,CA,913203393,34.18,-118.92
3253,"33 N. Moorpark Road, Suite 'E', North Torrance Shopping Center",Thousand Oaks,CA,913604425,34.18,-118.88
3254,5050 190th Street,Torrance,CA,905031004,33.86,-118.37
3255,"1450 190th Street, Suite F",Torrance,CA,905011138,33.86,-118.3
3256,5005 Pacific Coast Highway,Torrance,CA,905055441,33.81,-118.37
3257,3635 Fashion Way,Torrance,CA,905034897,33.84,-118.35
3258,"24427 Crenshaw, Suite F, Triangle Center",Torrance,CA,905055346,33.8,-118.33
3259,3931 W. Artesia Blvd.,Torrance,CA,905043210,33.87,-118.34
3260,"24325 Crenshaw Blvd., Torrance Gateway",Torrance,CA,905055349,33.8,-118.33
3261,1171 W. Carson Street,Torrance,CA,905022018,33.83,-118.3
3262,"21713 Carson St., VC11",Torrance,CA,90503,33.83,-118.35
3263,"21209-A Hawthorne Blvd, Unit 107-42, Del Amo Fashion Center",Torrance,CA,905035501,33.84,-118.36
3264,"3525 W. Carson St., Rm. 229A",Torrance,CA,90503,33.83,-118.35
3265,"4437 Sepulveda Bl., Torrance Star Plaza",Torrance,CA,905052200,33.83,-118.36
3266,"2370 Crenshaw Blvd, Suite A",Torrance,CA,905013352,33.82,-118.33
3267,"3737 Pacific Coast Highway, Del Amo Shopping Center",Torrance,CA,905055953,33.81,-118.35
3268,"3525 Carson Street, Suite 78, Westgate Shopping Center",Torrance,CA,905035751,33.83,-118.35
3269,17400 Hawthorne Boulevard,Torrance,CA,905043109,33.87,-118.35
3270,"3433 Sepulveda Blvd, Rolling Hills Plaza",Torrance,CA,90505,33.83,-118.35
3271,"25348 Crenshaw Blvd., Corral Hollow Shopping Center",Torrance,CA,905056100,33.79,-118.33
3272,"1857 W. 11th Street, Home Depot Center Tracy",Tracy,CA,953763727,37.74,-121.45
3273,2459 North Naglee Road,Tracy,CA,953047324,37.76,-121.47
3274,2800 Naglee Road,Tracy,CA,953047307,37.76,-121.46
3275,1801 West 11th St,Tracy,CA,953763727,37.74,-121.45
3276,569 Clover Road,Tracy,CA,953761896,37.76,-121.43
3277,"2610 S. Tracy Blvd., Suite 150",Tracy,CA,953769105,37.71,-121.43
3278,"461 Skymaster Circle, Gateway at Donner Pass",Travis AFB,CA,945351909,38.27,-121.95
3279,11260-4 Donner Pass Road,Truckee,CA,961614808,39.33,-120.21
3280,100 Northstar Dr,Truckee,CA,961614203,39.28,-120.12
3281,11290 Donner Pass Rd,Truckee,CA,961614808,39.33,-120.21
3282,7789 Foothill Blvd,Tujunga,CA,910422137,34.26,-118.3
3283,"6240 Foothill Blvd, Monte Vista Shopping Center",Tujunga,CA,910422724,34.24,-118.27
3284,1089 E. Prosperity Avenue,Tulare,CA,932742353,36.23,-119.33
3285,2195 E Prosperity Ave,Tulare,CA,932747754,36.23,-119.32
3286,3220 Countryside Drive,Turlock,CA,953808426,37.52,-120.88
3287,"1611 Lander Avenue, Turlock Cinema Center",Turlock,CA,953806200,37.48,-120.85
3288,"2201 West Main Street, The Village Corner Shopping Center",Turlock,CA,953809435,37.49,-120.87
3289,2012 E Canal Drive,Turlock,CA,953804302,37.5,-120.83
3290,"3000 Geer Road, Monte Vista Crossings",Turlock,CA,953821117,37.52,-120.85
3291,2870 West Monte Vista Ave,Turlock,CA,953808407,37.52,-120.88
3292,3051 Countryside Dr,Turlock,CA,953808400,37.52,-120.88
3293,2340 Park Ave,Tustin,CA,927822702,33.7,-117.83
3294,13270 Newport Avenue,Tustin,CA,92780,33.75,-117.81
3295,"1450 El Camino Real, A",Tustin,CA,927804680,33.73,-117.82
3296,15071 Newport Avenue,Tustin,CA,92780,33.72,-117.84
3297,"552 E First Street, The Market Place",Tustin,CA,927803313,33.74,-117.82
3298,2959 El Camino Real,Tustin,CA,927828905,33.72,-117.79
3299,"1631 Edinger Avenue, 101",Tustin,CA,927806535,33.72,-117.83
